ENSEMBL_ID	length
"ENSG00000067141"	8137
"ENSG00000067167"	4131
"ENSG00000067177"	6350
"ENSG00000067182"	4005
"ENSG00000067191"	7097
"ENSG00000067208"	8276
"ENSG00000067221"	10458
"ENSG00000067225"	8571
"ENSG00000067248"	4896
"ENSG00000067334"	7518
"ENSG00000067365"	8254
"ENSG00000067369"	12991
"ENSG00000067445"	6716
"ENSG00000067533"	7877
"ENSG00000067560"	2498
"ENSG00000067596"	10439
"ENSG00000067601"	844
"ENSG00000067606"	7695
"ENSG00000067646"	5557
"ENSG00000067704"	4135
"ENSG00000067715"	6389
"ENSG00000067798"	13278
"ENSG00000067829"	2717
"ENSG00000067836"	3683
"ENSG00000067840"	4341
"ENSG00000067842"	7534
"ENSG00000067900"	11075
"ENSG00000067955"	4652
"ENSG00000067992"	13555
"ENSG00000068001"	4421
"ENSG00000068024"	13368
"ENSG00000068028"	3683
"ENSG00000068078"	4848
"ENSG00000068079"	1973
"ENSG00000068097"	4868
"ENSG00000068120"	4032
"ENSG00000068137"	4803
"ENSG00000068305"	6925
"ENSG00000068308"	3592
"ENSG00000068323"	4207
"ENSG00000068354"	3966
"ENSG00000068366"	6415
"ENSG00000068383"	3739
"ENSG00000068394"	1658
"ENSG00000068400"	6841
"ENSG00000068438"	2872
"ENSG00000068489"	4080
"ENSG00000068615"	5846
"ENSG00000068650"	13733
"ENSG00000068654"	13519
"ENSG00000068697"	1546
"ENSG00000068724"	7180
"ENSG00000068745"	5624
"ENSG00000068781"	4294
"ENSG00000068784"	5045
"ENSG00000068796"	4774
"ENSG00000068831"	6084
"ENSG00000068878"	10392
"ENSG00000068885"	7080
"ENSG00000068903"	6224
"ENSG00000068912"	2592
"ENSG00000068971"	3360
"ENSG00000068976"	4658
"ENSG00000068985"	659
"ENSG00000069011"	3442
"ENSG00000069018"	3193
"ENSG00000069020"	14675
"ENSG00000069122"	6601
"ENSG00000069188"	11963
"ENSG00000069206"	4483
"ENSG00000069248"	6081
"ENSG00000069275"	6449
"ENSG00000069329"	9733
"ENSG00000069345"	4951
"ENSG00000069399"	3094
"ENSG00000069424"	17329
"ENSG00000069431"	11616
"ENSG00000069482"	1300
"ENSG00000069493"	6955
"ENSG00000069509"	1257
"ENSG00000069535"	2895
"ENSG00000069667"	17023
"ENSG00000069696"	1477
"ENSG00000069702"	8577
"ENSG00000069764"	1116
"ENSG00000069812"	5407
"ENSG00000069849"	2617
"ENSG00000069869"	9122
"ENSG00000069943"	4542
"ENSG00000069956"	6373
"ENSG00000069966"	13302
"ENSG00000069974"	5603
"ENSG00000069998"	4936
"ENSG00000070010"	8722
"ENSG00000070018"	10369
"ENSG00000070019"	4191
"ENSG00000070031"	526
"ENSG00000070047"	5785
"ENSG00000070061"	6056
"ENSG00000070081"	9025
"ENSG00000070087"	3709
"ENSG00000070159"	9995
"ENSG00000070182"	14796
"ENSG00000070190"	4590
"ENSG00000070193"	3011
"ENSG00000070214"	12172
"ENSG00000070269"	8072
"ENSG00000070366"	10568
"ENSG00000070367"	12472
"ENSG00000070371"	10052
"ENSG00000070388"	2778
"ENSG00000070404"	3033
"ENSG00000070413"	5605
"ENSG00000070423"	3452
"ENSG00000070444"	8701
"ENSG00000070476"	7329
"ENSG00000070495"	5969
"ENSG00000070501"	4106
"ENSG00000070526"	3396
"ENSG00000070540"	3403
"ENSG00000070601"	5913
"ENSG00000070610"	4803
"ENSG00000070614"	9510
"ENSG00000070669"	4896
"ENSG00000070718"	6276
"ENSG00000070729"	7298
"ENSG00000070731"	3098
"ENSG00000070748"	3750
"ENSG00000070756"	4147
"ENSG00000070759"	3319
"ENSG00000070761"	2302
"ENSG00000070770"	7091
"ENSG00000070778"	7670
"ENSG00000070785"	3411
"ENSG00000070808"	6150
"ENSG00000070814"	11439
"ENSG00000070831"	16278
"ENSG00000070882"	8089
"ENSG00000070886"	5434
"ENSG00000070915"	6180
"ENSG00000070950"	6984
"ENSG00000070961"	9493
"ENSG00000070985"	3962
"ENSG00000071051"	2975
"ENSG00000071054"	11961
"ENSG00000071073"	9636
"ENSG00000071082"	5277
"ENSG00000071127"	7827
"ENSG00000071189"	16418
"ENSG00000071203"	1839
"ENSG00000071205"	10759
"ENSG00000071242"	8251
"ENSG00000071243"	5200
"ENSG00000071246"	7223
"ENSG00000071282"	9025
"ENSG00000071462"	7944
"ENSG00000071537"	9553
"ENSG00000071539"	3319
"ENSG00000071553"	4871
"ENSG00000071564"	6090
"ENSG00000071575"	4588
"ENSG00000071626"	9201
"ENSG00000071655"	7909
"ENSG00000071677"	264
"ENSG00000071794"	6024
"ENSG00000071859"	2552
"ENSG00000071889"	5098
"ENSG00000071894"	6058
"ENSG00000071909"	8236
"ENSG00000071967"	5172
"ENSG00000071991"	6864
"ENSG00000071994"	6476
"ENSG00000072041"	8727
"ENSG00000072042"	5498
"ENSG00000072062"	6144
"ENSG00000072071"	8487
"ENSG00000072080"	1265
"ENSG00000072110"	10626
"ENSG00000072121"	15704
"ENSG00000072133"	8794
"ENSG00000072134"	8517
"ENSG00000072135"	5732
"ENSG00000072163"	8487
"ENSG00000072182"	5250
"ENSG00000072195"	17066
"ENSG00000072201"	5725
"ENSG00000072210"	6457
"ENSG00000072274"	7794
"ENSG00000072310"	8243
"ENSG00000072315"	5839
"ENSG00000072364"	11281
"ENSG00000072401"	3480
"ENSG00000072415"	8743
"ENSG00000072422"	4779
"ENSG00000072501"	10484
"ENSG00000072506"	1115
"ENSG00000072518"	6154
"ENSG00000072571"	3932
"ENSG00000072609"	17127
"ENSG00000072657"	11950
"ENSG00000072682"	8502
"ENSG00000072694"	6651
"ENSG00000072736"	8806
"ENSG00000072756"	5802
"ENSG00000072778"	4820
"ENSG00000072786"	8915
"ENSG00000072803"	5577
"ENSG00000072818"	7420
"ENSG00000072832"	5823
"ENSG00000072840"	7144
"ENSG00000072849"	6383
"ENSG00000072858"	8060
"ENSG00000072864"	5494
"ENSG00000072952"	7700
"ENSG00000072954"	2987
"ENSG00000072958"	14371
"ENSG00000073008"	6098
"ENSG00000073050"	3459
"ENSG00000073060"	7741
"ENSG00000073067"	2791
"ENSG00000073111"	4715
"ENSG00000073146"	6872
"ENSG00000073150"	3102
"ENSG00000073169"	2363
"ENSG00000073282"	7478
"ENSG00000073331"	12326
"ENSG00000073350"	7909
"ENSG00000073417"	8004
"ENSG00000073464"	6789
"ENSG00000073536"	5475
"ENSG00000073578"	8765
"ENSG00000073584"	18470
"ENSG00000073598"	1352
"ENSG00000073605"	5905
"ENSG00000073614"	12091
"ENSG00000073670"	4813
"ENSG00000073711"	7785
"ENSG00000073712"	8463
"ENSG00000073734"	7715
"ENSG00000073737"	3750
"ENSG00000073754"	2469
"ENSG00000073756"	5265
"ENSG00000073792"	4735
"ENSG00000073803"	12604
"ENSG00000073849"	9134
"ENSG00000073861"	2625
"ENSG00000073905"	848
"ENSG00000073910"	18849
"ENSG00000073921"	6342
"ENSG00000073969"	5005
"ENSG00000074047"	7341
"ENSG00000074054"	11052
"ENSG00000074071"	1097
"ENSG00000074181"	9408
"ENSG00000074201"	4592
"ENSG00000074211"	9366
"ENSG00000074219"	2980
"ENSG00000074266"	6807
"ENSG00000074276"	5348
"ENSG00000074317"	2008
"ENSG00000074319"	3558
"ENSG00000074356"	14720
"ENSG00000074370"	6893
"ENSG00000074410"	6998
"ENSG00000074416"	11849
"ENSG00000074527"	4166
"ENSG00000074582"	3379
"ENSG00000074590"	7008
"ENSG00000074603"	10211
"ENSG00000074621"	9084
"ENSG00000074657"	11951
"ENSG00000074660"	4958
"ENSG00000074695"	6070
"ENSG00000074696"	7094
"ENSG00000074706"	8474
"ENSG00000074755"	15888
"ENSG00000074771"	2042
"ENSG00000074800"	5216
"ENSG00000074803"	12839
"ENSG00000074842"	1678
"ENSG00000074855"	5005
"ENSG00000074935"	7087
"ENSG00000074964"	7954
"ENSG00000074966"	3466
"ENSG00000075035"	6740
"ENSG00000075043"	12775
"ENSG00000075073"	2871
"ENSG00000075089"	3813
"ENSG00000075131"	2739
"ENSG00000075142"	4237
"ENSG00000075151"	9596
"ENSG00000075188"	3488
"ENSG00000075213"	9259
"ENSG00000075218"	4113
"ENSG00000075223"	6100
"ENSG00000075234"	3578
"ENSG00000075239"	5584
"ENSG00000075240"	4901
"ENSG00000075275"	12806
"ENSG00000075290"	2112
"ENSG00000075292"	12474
"ENSG00000075303"	5084
"ENSG00000075336"	5197
"ENSG00000075340"	12673
"ENSG00000075388"	3165
"ENSG00000075391"	16044
"ENSG00000075399"	3340
"ENSG00000075407"	13190
"ENSG00000075413"	8891
"ENSG00000075415"	8896
"ENSG00000075420"	13324
"ENSG00000075426"	7162
"ENSG00000075429"	1311
"ENSG00000075461"	3583
"ENSG00000075539"	18161
"ENSG00000075568"	13042
"ENSG00000075618"	3699
"ENSG00000075624"	3413
"ENSG00000075643"	6303
"ENSG00000075651"	12860
"ENSG00000075673"	4442
"ENSG00000075702"	9814
"ENSG00000075711"	16552
"ENSG00000075785"	2717
"ENSG00000075790"	8409
"ENSG00000075826"	7934
"ENSG00000075856"	7637
"ENSG00000075884"	6127
"ENSG00000075886"	1572
"ENSG00000075891"	6243
"ENSG00000075914"	4429
"ENSG00000075945"	4978
"ENSG00000075975"	2775
"ENSG00000076003"	4135
"ENSG00000076043"	3699
"ENSG00000076053"	7885
"ENSG00000076067"	8914
"ENSG00000076108"	10918
"ENSG00000076201"	5975
"ENSG00000076242"	3532
"ENSG00000076248"	2567
"ENSG00000076258"	2542
"ENSG00000076321"	4244
"ENSG00000076344"	4798
"ENSG00000076351"	7954
"ENSG00000076356"	13845
"ENSG00000076382"	5218
"ENSG00000076513"	7350
"ENSG00000076554"	8197
"ENSG00000076555"	14505
"ENSG00000076604"	4573
"ENSG00000076641"	11023
"ENSG00000076650"	4488
"ENSG00000076662"	2788
"ENSG00000076685"	5156
"ENSG00000076706"	7422
"ENSG00000076716"	4959
"ENSG00000076770"	12199
"ENSG00000076826"	4845
"ENSG00000076864"	5755
"ENSG00000076924"	4653
"ENSG00000076928"	8636
"ENSG00000076944"	6036
"ENSG00000076984"	5145
"ENSG00000077009"	1141
"ENSG00000077044"	9771
"ENSG00000077063"	6969
"ENSG00000077080"	2389
"ENSG00000077092"	3697
"ENSG00000077097"	6044
"ENSG00000077147"	7494
"ENSG00000077150"	4714
"ENSG00000077152"	1652
"ENSG00000077157"	21069
"ENSG00000077232"	21873
"ENSG00000077235"	11562
"ENSG00000077238"	5884
"ENSG00000077254"	6918
"ENSG00000077264"	10446
"ENSG00000077274"	3532
"ENSG00000077279"	10203
"ENSG00000077312"	2353
"ENSG00000077327"	3876
"ENSG00000077348"	1368
"ENSG00000077380"	4695
"ENSG00000077420"	3843
"ENSG00000077454"	7117
"ENSG00000077458"	6031
"ENSG00000077463"	2749
"ENSG00000077498"	2593
"ENSG00000077514"	5508
"ENSG00000077522"	6061
"ENSG00000077549"	3239
"ENSG00000077585"	2307
"ENSG00000077616"	7168
"ENSG00000077684"	9052
"ENSG00000077713"	2839
"ENSG00000077721"	5207
"ENSG00000077782"	13842
"ENSG00000077800"	4746
"ENSG00000077935"	4253
"ENSG00000077942"	7285
"ENSG00000077943"	7320
"ENSG00000077984"	891
"ENSG00000078018"	11559
"ENSG00000078043"	17535
"ENSG00000078053"	5489
"ENSG00000078061"	3535
"ENSG00000078070"	4311
"ENSG00000078081"	3785
"ENSG00000078098"	6968
"ENSG00000078114"	13654
"ENSG00000078124"	8442
"ENSG00000078140"	5180
"ENSG00000078142"	15170
"ENSG00000078177"	9811
"ENSG00000078237"	9444
"ENSG00000078246"	3179
"ENSG00000078269"	12517
"ENSG00000078295"	17538
"ENSG00000078304"	14289
"ENSG00000078319"	1228
"ENSG00000078328"	10121
"ENSG00000078369"	6417
"ENSG00000078399"	3033
"ENSG00000078401"	2035
"ENSG00000078403"	9130
"ENSG00000078487"	3318
"ENSG00000078549"	6832
"ENSG00000078579"	1840
"ENSG00000078589"	3576
"ENSG00000078596"	2051
"ENSG00000078618"	6773
"ENSG00000078668"	3181
"ENSG00000078674"	14445
"ENSG00000078687"	11111
"ENSG00000078699"	9457
"ENSG00000078725"	3874
"ENSG00000078747"	10259
"ENSG00000078795"	4653
"ENSG00000078804"	4179
"ENSG00000078808"	4745
"ENSG00000078814"	7931
"ENSG00000078898"	1788
"ENSG00000078900"	6767
"ENSG00000078902"	5983
"ENSG00000078967"	4715
"ENSG00000079101"	3846
"ENSG00000079102"	13535
"ENSG00000079112"	3878
"ENSG00000079134"	8102
"ENSG00000079150"	3080
"ENSG00000079156"	11488
"ENSG00000079215"	6265
"ENSG00000079246"	5463
"ENSG00000079257"	1459
"ENSG00000079263"	5582
"ENSG00000079277"	8070
"ENSG00000079308"	16281
"ENSG00000079313"	5579
"ENSG00000079332"	6914
"ENSG00000079335"	6510
"ENSG00000079337"	12106
"ENSG00000079385"	5496
"ENSG00000079387"	6114
"ENSG00000079393"	2351
"ENSG00000079432"	9494
"ENSG00000079435"	5161
"ENSG00000079459"	5197
"ENSG00000079462"	1419
"ENSG00000079482"	8089
"ENSG00000079557"	2182
"ENSG00000079616"	4312
"ENSG00000079689"	1482
"ENSG00000079691"	6853
"ENSG00000079739"	4077
"ENSG00000079785"	3833
"ENSG00000079805"	13443
"ENSG00000079819"	10320
"ENSG00000079841"	12788
"ENSG00000079931"	5223
"ENSG00000079950"	16387
"ENSG00000079974"	5870
"ENSG00000079999"	3573
"ENSG00000080007"	2724
"ENSG00000080031"	4345
"ENSG00000080166"	7540
"ENSG00000080189"	7708
"ENSG00000080200"	10979
"ENSG00000080224"	6291
"ENSG00000080293"	3426
"ENSG00000080298"	11169
"ENSG00000080345"	18166
"ENSG00000080371"	16048
"ENSG00000080493"	9120
"ENSG00000080503"	18595
"ENSG00000080511"	2001
"ENSG00000080546"	5121
"ENSG00000080561"	3097
"ENSG00000080572"	1931
"ENSG00000080573"	6783
"ENSG00000080603"	13644
"ENSG00000080608"	2573
"ENSG00000080618"	1724
"ENSG00000080644"	4761
"ENSG00000080709"	6489
"ENSG00000080802"	6999
"ENSG00000080815"	9947
"ENSG00000080819"	3157
"ENSG00000080822"	5210
"ENSG00000080823"	10986
"ENSG00000080824"	5248
"ENSG00000080839"	5954
"ENSG00000080845"	8789
"ENSG00000080854"	5753
"ENSG00000080910"	2750
"ENSG00000080947"	6905
"ENSG00000080986"	3554
"ENSG00000081014"	7354
"ENSG00000081019"	6819
"ENSG00000081026"	8414
"ENSG00000081041"	1398
"ENSG00000081051"	3259
"ENSG00000081052"	10076
"ENSG00000081059"	10093
"ENSG00000081087"	5325
"ENSG00000081138"	14528
"ENSG00000081148"	8352
"ENSG00000081154"	3102
"ENSG00000081177"	6263
"ENSG00000081181"	2284
"ENSG00000081189"	11755
"ENSG00000081237"	9168
"ENSG00000081248"	6053
"ENSG00000081277"	6211
"ENSG00000081307"	6827
"ENSG00000081320"	6566
"ENSG00000081377"	10462
"ENSG00000081386"	5921
"ENSG00000081479"	16109
"ENSG00000081665"	9537
"ENSG00000081692"	4315
"ENSG00000081721"	1762
"ENSG00000081760"	16039
"ENSG00000081791"	6000
"ENSG00000081800"	4401
"ENSG00000081803"	6365
"ENSG00000081818"	3825
"ENSG00000081842"	6136
"ENSG00000081853"	6720
"ENSG00000081870"	3236
"ENSG00000081913"	9051
"ENSG00000081923"	7028
"ENSG00000081985"	4423
"ENSG00000082014"	5198
"ENSG00000082068"	7039
"ENSG00000082074"	8853
"ENSG00000082126"	4924
"ENSG00000082146"	3177
"ENSG00000082153"	8085
"ENSG00000082175"	15404
"ENSG00000082196"	3576
"ENSG00000082212"	15897
"ENSG00000082213"	4146
"ENSG00000082258"	9081
"ENSG00000082269"	10589
"ENSG00000082293"	11018
"ENSG00000082397"	12203
"ENSG00000082438"	17179
"ENSG00000082458"	7870
"ENSG00000082482"	3910
"ENSG00000082497"	5470
"ENSG00000082512"	9022
"ENSG00000082515"	5264
"ENSG00000082516"	5644
"ENSG00000082556"	5738
"ENSG00000082641"	5883
"ENSG00000082684"	8517
"ENSG00000082701"	8156
"ENSG00000082781"	6515
"ENSG00000082805"	13484
"ENSG00000082898"	11708
"ENSG00000082929"	1164
"ENSG00000082996"	3635
"ENSG00000083067"	19912
"ENSG00000083093"	4747
"ENSG00000083097"	10045
"ENSG00000083099"	8675
"ENSG00000083123"	4071
"ENSG00000083168"	24143
"ENSG00000083223"	6707
"ENSG00000083290"	9868
"ENSG00000083307"	6053
"ENSG00000083312"	11977
"ENSG00000083444"	5320
"ENSG00000083454"	4026
"ENSG00000083457"	6602
"ENSG00000083520"	10835
"ENSG00000083535"	4179
"ENSG00000083544"	7750
"ENSG00000083622"	376
"ENSG00000083635"	3480
"ENSG00000083642"	13187
"ENSG00000083720"	4100
"ENSG00000083750"	2725
"ENSG00000083782"	1802
"ENSG00000083799"	12954
"ENSG00000083807"	8025
"ENSG00000083812"	5664
"ENSG00000083814"	3532
"ENSG00000083817"	2545
"ENSG00000083828"	5480
"ENSG00000083838"	4923
"ENSG00000083844"	12532
"ENSG00000083845"	3617
"ENSG00000083857"	16167
"ENSG00000083896"	7032
"ENSG00000083937"	3114
"ENSG00000084070"	3601
"ENSG00000084072"	8071
"ENSG00000084073"	3439
"ENSG00000084090"	4414
"ENSG00000084092"	2218
"ENSG00000084093"	7983
"ENSG00000084110"	5146
"ENSG00000084112"	14538
"ENSG00000084207"	1911
"ENSG00000084234"	7463
"ENSG00000084444"	6710
"ENSG00000084453"	11520
"ENSG00000084463"	5258
"ENSG00000084623"	1725
"ENSG00000084628"	3320
"ENSG00000084636"	9253
"ENSG00000084652"	5114
"ENSG00000084674"	14828
"ENSG00000084676"	8633
"ENSG00000084693"	5283
"ENSG00000084710"	10643
"ENSG00000084731"	6401
"ENSG00000084733"	3654
"ENSG00000084734"	3149
"ENSG00000084754"	4331
"ENSG00000084764"	3630
"ENSG00000084774"	8443
"ENSG00000085063"	10569
"ENSG00000085117"	4039
"ENSG00000085185"	7996
"ENSG00000085224"	19266
"ENSG00000085231"	2140
"ENSG00000085265"	7588
"ENSG00000085274"	5730
"ENSG00000085276"	9260
"ENSG00000085365"	6746
"ENSG00000085377"	8917
"ENSG00000085382"	9237
"ENSG00000085415"	10481
"ENSG00000085433"	4423
"ENSG00000085449"	5485
"ENSG00000085465"	2567
"ENSG00000085491"	6726
"ENSG00000085511"	7522
"ENSG00000085514"	1990
"ENSG00000085552"	6637
"ENSG00000085563"	5806
"ENSG00000085644"	6443
"ENSG00000085662"	3654
"ENSG00000085719"	6737
"ENSG00000085721"	4156
"ENSG00000085733"	6949
"ENSG00000085741"	2371
"ENSG00000085760"	3374
"ENSG00000085788"	10686
"ENSG00000085831"	9362
"ENSG00000085832"	7378
"ENSG00000085840"	3121
"ENSG00000085871"	3172
"ENSG00000085872"	6015
"ENSG00000085978"	6047
"ENSG00000085982"	9352
"ENSG00000085998"	6189
"ENSG00000085999"	4078
"ENSG00000086015"	7876
"ENSG00000086061"	2668
"ENSG00000086062"	4901
"ENSG00000086065"	2391
"ENSG00000086102"	7146
"ENSG00000086159"	5129
"ENSG00000086189"	6161
"ENSG00000086200"	7540
"ENSG00000086205"	5335
"ENSG00000086232"	5492
"ENSG00000086288"	2439
"ENSG00000086289"	2780
"ENSG00000086300"	3518
"ENSG00000086475"	3884
"ENSG00000086504"	3042
"ENSG00000086506"	528
"ENSG00000086544"	3376
"ENSG00000086548"	2956
"ENSG00000086570"	14537
"ENSG00000086589"	3587
"ENSG00000086598"	3833
"ENSG00000086619"	5361
"ENSG00000086666"	5153
"ENSG00000086696"	9529
"ENSG00000086712"	4455
"ENSG00000086717"	3513
"ENSG00000086730"	4545
"ENSG00000086758"	17379
"ENSG00000086827"	2916
"ENSG00000086848"	8070
"ENSG00000086967"	3719
"ENSG00000086991"	6099
"ENSG00000087008"	3846
"ENSG00000087053"	6119
"ENSG00000087074"	3065
"ENSG00000087076"	1112
"ENSG00000087077"	2553
"ENSG00000087085"	4074
"ENSG00000087086"	871
"ENSG00000087087"	4858
"ENSG00000087088"	2587
"ENSG00000087095"	4769
"ENSG00000087111"	5903
"ENSG00000087116"	8755
"ENSG00000087128"	2124
"ENSG00000087152"	5301
"ENSG00000087157"	5058
"ENSG00000087191"	4279
"ENSG00000087206"	4767
"ENSG00000087237"	3391
"ENSG00000087245"	4706
"ENSG00000087250"	1837
"ENSG00000087253"	7361
"ENSG00000087258"	13542
"ENSG00000087263"	5806
"ENSG00000087266"	13918
"ENSG00000087269"	3559
"ENSG00000087274"	13227
"ENSG00000087299"	6560
"ENSG00000087301"	4733
"ENSG00000087302"	8287
"ENSG00000087303"	6392
"ENSG00000087338"	4892
"ENSG00000087365"	9795
"ENSG00000087448"	7594
"ENSG00000087460"	14145
"ENSG00000087470"	7282
"ENSG00000087494"	3377
"ENSG00000087495"	6103
"ENSG00000087502"	5826
"ENSG00000087510"	3001
"ENSG00000087586"	2928
"ENSG00000087589"	5069
"ENSG00000087842"	2512
"ENSG00000087884"	1943
"ENSG00000087903"	9094
"ENSG00000087995"	3843
"ENSG00000088002"	2822
"ENSG00000088035"	5487
"ENSG00000088038"	6821
"ENSG00000088053"	2703
"ENSG00000088179"	13276
"ENSG00000088205"	7808
"ENSG00000088247"	4563
"ENSG00000088256"	6285
"ENSG00000088280"	4988
"ENSG00000088298"	1884
"ENSG00000088305"	4630
"ENSG00000088320"	1660
"ENSG00000088325"	3605
"ENSG00000088340"	9602
"ENSG00000088356"	1957
"ENSG00000088367"	9676
"ENSG00000088386"	4210
"ENSG00000088387"	14816
"ENSG00000088448"	4563
"ENSG00000088451"	2571
"ENSG00000088538"	9069
"ENSG00000088543"	3244
"ENSG00000088682"	4319
"ENSG00000088726"	3297
"ENSG00000088727"	5850
"ENSG00000088756"	11910
"ENSG00000088766"	5370
"ENSG00000088782"	514
"ENSG00000088808"	9588
"ENSG00000088812"	8771
"ENSG00000088826"	2946
"ENSG00000088827"	7886
"ENSG00000088832"	2577
"ENSG00000088833"	6531
"ENSG00000088836"	4319
"ENSG00000088854"	8541
"ENSG00000088876"	4643
"ENSG00000088881"	3717
"ENSG00000088882"	2376
"ENSG00000088888"	11771
"ENSG00000088899"	5395
"ENSG00000088926"	3364
"ENSG00000088930"	3408
"ENSG00000088970"	5207
"ENSG00000088986"	2931
"ENSG00000088992"	1926
"ENSG00000089006"	7953
"ENSG00000089009"	4447
"ENSG00000089012"	2242
"ENSG00000089022"	13740
"ENSG00000089041"	5546
"ENSG00000089048"	3216
"ENSG00000089050"	3843
"ENSG00000089053"	12259
"ENSG00000089057"	7526
"ENSG00000089060"	6768
"ENSG00000089063"	3051
"ENSG00000089091"	6619
"ENSG00000089094"	13632
"ENSG00000089101"	7318
"ENSG00000089116"	3063
"ENSG00000089123"	2897
"ENSG00000089127"	4941
"ENSG00000089154"	9660
"ENSG00000089157"	3988
"ENSG00000089159"	7460
"ENSG00000089163"	1222
"ENSG00000089169"	10276
"ENSG00000089177"	7721
"ENSG00000089195"	3783
"ENSG00000089199"	4447
"ENSG00000089220"	1514
"ENSG00000089225"	4363
"ENSG00000089234"	4656
"ENSG00000089248"	3049
"ENSG00000089250"	13113
"ENSG00000089280"	10283
"ENSG00000089289"	1864
"ENSG00000089327"	2993
"ENSG00000089335"	5032
"ENSG00000089351"	5942
"ENSG00000089356"	3334
"ENSG00000089472"	7113
"ENSG00000089486"	4274
"ENSG00000089505"	1465
"ENSG00000089558"	3788
"ENSG00000089597"	5030
"ENSG00000089639"	3730
"ENSG00000089682"	6101
"ENSG00000089685"	3815
"ENSG00000089692"	3056
"ENSG00000089693"	3781
"ENSG00000089723"	4241
"ENSG00000089737"	8607
"ENSG00000089775"	12229
"ENSG00000089818"	8785
"ENSG00000089820"	5580
"ENSG00000089847"	4474
"ENSG00000089876"	3948
"ENSG00000089902"	6199
"ENSG00000089916"	21987
"ENSG00000090006"	8108
"ENSG00000090013"	1689
"ENSG00000090020"	6195
"ENSG00000090054"	6513
"ENSG00000090060"	13607
"ENSG00000090061"	8220
"ENSG00000090097"	3738
"ENSG00000090104"	4074
"ENSG00000090238"	3181
"ENSG00000090263"	5245
"ENSG00000090266"	4447
"ENSG00000090273"	2848
"ENSG00000090316"	9821
"ENSG00000090339"	3448
"ENSG00000090372"	7637
"ENSG00000090376"	10004
"ENSG00000090382"	1764
"ENSG00000090402"	6139
"ENSG00000090432"	2428
"ENSG00000090447"	7867
"ENSG00000090470"	3235
"ENSG00000090487"	3983
"ENSG00000090512"	2024
"ENSG00000090520"	5731
"ENSG00000090530"	5573
"ENSG00000090534"	2705
"ENSG00000090539"	6620
"ENSG00000090554"	2846
"ENSG00000090565"	6287
"ENSG00000090581"	4094
"ENSG00000090612"	14095
"ENSG00000090615"	10615
"ENSG00000090621"	6782
"ENSG00000090659"	4414
"ENSG00000090661"	4059
"ENSG00000090674"	3958
"ENSG00000090686"	9497
"ENSG00000090776"	3303
"ENSG00000090857"	10385
"ENSG00000090861"	4498
"ENSG00000090863"	14111
"ENSG00000090889"	4573
"ENSG00000090905"	12968
"ENSG00000090924"	9116
"ENSG00000090932"	2618
"ENSG00000090971"	1979
"ENSG00000090975"	9161
"ENSG00000090989"	5367
"ENSG00000091009"	6664
"ENSG00000091010"	2575
"ENSG00000091039"	9198
"ENSG00000091073"	5042
"ENSG00000091106"	3788
"ENSG00000091127"	4433
"ENSG00000091128"	7021
"ENSG00000091129"	8193
"ENSG00000091136"	8072
"ENSG00000091137"	5580
"ENSG00000091138"	3382
"ENSG00000091140"	5102
"ENSG00000091157"	15694
"ENSG00000091164"	11297
"ENSG00000091181"	6600
"ENSG00000091262"	7569
"ENSG00000091317"	3857
"ENSG00000091409"	6710
"ENSG00000091428"	7125
"ENSG00000091436"	13804
"ENSG00000091482"	1324
"ENSG00000091483"	2142
"ENSG00000091490"	7483
"ENSG00000091513"	26038
"ENSG00000091527"	4367
"ENSG00000091536"	20000
"ENSG00000091542"	3601
"ENSG00000091583"	1332
"ENSG00000091592"	11682
"ENSG00000091622"	10671
"ENSG00000091640"	2776
"ENSG00000091651"	4309
"ENSG00000091656"	15855
"ENSG00000091664"	4899
"ENSG00000091704"	2837
"ENSG00000091732"	3011
"ENSG00000091831"	13854
"ENSG00000091844"	7932
